51.264,38.704,20.899,19.876
102.53,77.408,41.78,39.749
153.79,116.11,62.649,59.621
205.06,154.82,82.535,74.595
247.19,187.87,101.73,86.141
281.97,212.07,121.42,100.18
311.6,230.08,141.15,115.93
337.62,243.74,161.22,132.91
362.08,259.27,180.55,145.86
385.46,276.1,199.37,155.99
356.81,255.14,196.93,144.27
327.63,234.81,194.27,131.17
298.08,214.93,191.43,117.1
268.26,195.37,189.46,107.26
247.39,181.67,188.09,100.36
233.76,176.98,186.17,90.641
225.18,178.6,184.17,78.983
228.99,189.94,182.77,70.82
231.65,197.88,181.77,65.105
233.51,203.44,191.28,71.2
234.81,207.32,197.93,75.465
235.71,210.03,202.59,78.451
245.59,217.13,206.8,85.433
260.55,227.88,210.72,95.213
280.27,240.6,214.41,106.95
294.07,249.5,226.01,125.84
312.99,260.9,235.09,143.96
326.66,268.72,241.45,156.65
345.61,279.66,246.87,170.42
368.15,292.53,241.42,174.86
393.32,307.01,238.57,182.86
420.32,322.63,237.53,193.35
439.38,333.83,236.8,200.7
454.1,341.39,236.29,205.85
464.61,346.97,235.92,209.46
481.45,356.37,227.61,206.2
483.96,357.79,220.81,199.02
476.45,353.61,225.64,199.49
471.49,350.71,229.02,199.82
458.72,343.46,241.18,205.53
450.23,338.06,249.68,209.53
445.39,333.86,255.64,212.33
443.27,330.43,259.8,214.3
442.72,327.34,262.72,215.68
443.37,324.51,264.76,216.65
445.37,321.89,266.18,217.33
457.94,324.88,268.15,222.71
478.07,331.77,259.94,221
494.39,336.02,254.18,219.8
517.78,343.95,240.35,213.49
536.39,349.16,230.67,209.08
550.95,352.57,223.88,205.99
562.08,354.7,219.12,203.83
571.08,356.52,215.8,202.33
578.47,358.18,213.48,201.28
572.6,354.49,224.06,205.32
569.53,351.9,231.46,208.16
568.31,350.16,236.64,210.17
566.09,348.33,240.26,211.59
564.42,347.47,242.8,212.6
551.19,342.1,256.98,218.37
542.15,338.58,266.9,222.44
534.88,335.92,273.84,225.3
528.64,333.45,278.68,227.32
523.46,331.29,282.06,228.76
530.21,334.54,272.2,225.01
533.11,336.92,265.3,222.4
533.6,338.84,260.47,220.57
533.69,341.08,257.08,219.31
532.03,342.64,254.69,218.43
541.03,349.2,240.62,212.78
545.97,354.59,230.76,208.82
548.81,359.53,223.86,206.05
550.31,364.17,219.03,204.11
551.29,368.66,215.65,202.77
552.24,373.02,213.28,201.83
552.69,376.79,211.63,201.17
552.81,380.21,210.47,200.72
553.02,383.27,209.65,200.4
552.99,385.58,209.07,200.19
552.4,387.25,208.66,200.05
551.3,388.33,208.37,199.96
549.93,388.88,208.16,199.91
549.11,389.29,208,199.89
547.83,389.31,207.88,199.88
545.52,388.8,207.49,199.83
542.85,388.34,206.3,196.19
539.58,387.66,204.55,190.04
535.94,386.87,203.3,185.74
533.15,386.62,202.11,182.7
531.28,386.58,200.37,176.95
529.41,386.65,198.24,169.31
528.3,387.19,196.71,163.99
526.67,387.4,195.63,160.27
524.73,387.39,194.82,157.68
523.01,387.56,194.51,155.93
521.85,387.72,195.15,158.34
520.75,387.95,196.46,163.65
520.03,388.14,197.35,167.37
518.91,388.01,198.24,170.03
517.26,387.88,199.72,175.52
515.5,387.51,201.61,183
513.72,386.9,202.9,188.23
512.34,386.56,203.77,191.89
511.05,386.53,204.37,194.46
510.16,386.71,204.78,196.25
