43.536,44.618,24.567,40.5
87.072,89.237,49.134,81
130.61,133.86,73.702,121.5
174.14,178.47,98.269,162
217.68,223.09,122.84,202.5
261.22,267.71,147.4,243
304.75,312.33,171.97,283.5
348.29,356.95,196.54,324
391.82,401.57,221.11,364.51
435.36,446.18,245.67,405.01
435.36,446.18,245.68,405.02
435.36,446.18,245.68,405.03
435.36,446.18,245.68,405.04
435.36,446.18,245.69,405.05
435.36,446.18,245.69,405.06
435.36,446.17,245.69,405.09
435.36,446.17,245.68,405.14
435.37,446.19,245.55,405.03
429.68,445,251.44,406.26
420,442.95,261.5,408.41
407.52,440.3,274.17,411.13
393.08,437.24,288.65,414.25
377.27,433.89,304.41,417.66
360.57,430.42,321.5,421.17
343.18,426.78,339.35,424.94
325.29,423.01,357.77,428.87
312.71,420.38,370.64,431.61
298.16,417.32,385.42,434.91
293.9,415.8,389.69,435.79
290.82,414.59,392.71,435.7
288.57,413.69,394.57,435.43
292.95,414.02,389.55,433.72
302.32,414.58,379.63,430.92
315.29,415.2,366.31,427.57
324.02,415.27,356.91,424.65
329.4,415.39,350.29,422.01
333.35,414.94,346.59,413.95
341.96,415.28,337.92,406.55
347.85,415.55,331.58,400.98
357.75,416.58,320.85,395.96
370.56,417.64,307.7,390.88
373.11,417.46,304.73,388.33
368.22,417.05,304.35,380.74
363.73,417.18,304.02,375.78
360.82,417.05,303.33,372.33
359.41,416.32,302.31,369.97
357.81,416.05,300.55,373.96
356.2,416.03,299.58,376.73
349.15,414.81,300.6,373.15
338.39,412.71,306.95,372.03
324.98,410.38,317.01,372.65
315.93,408.13,323.85,373.24
315.41,407.27,327.61,379.29
314.95,406.78,330.53,382.89
314.66,406.43,332.52,385.52
314.5,406.2,333.97,387.37
309.09,404.53,340.44,390.07
299.91,401.97,350.47,393.37
293.57,400.15,361.52,402.59
294.61,400.27,363.85,407.64
300.78,401.85,360.05,409.75
310.57,404.36,351.97,409.84
317.45,405.88,346.33,409.89
322.35,407.1,342.4,409.93
332.16,409.66,334.23,408.57
345.75,413.25,323.02,406.28
362.22,417.57,309.74,403.24
380.95,422.22,294.98,399.68
401.56,427.11,279.18,395.72
418.24,430.95,268.07,392.93
432.58,433.99,260.25,390.92
444.64,436.54,254.77,389.43
456,439.13,250.94,388.28
467.07,441.31,248.33,387.37
468.51,441.03,255.25,388.64
471.67,440.95,260.24,389.43
467.09,438.99,272.71,391.9
456.86,435.89,290.42,395.52
442.36,431.99,311.8,399.95
433.47,429.28,327,402.99
428.13,427.38,337.86,405.09
425.86,426.04,345.65,406.54
424.77,424.98,351.26,407.56
415.57,422.24,364.05,410.11
408.96,420.56,373.16,411.67
404.34,419.11,379.6,412.76
409.77,419.75,375.33,411.55
413.57,420.22,372.15,410.34
416.25,420.56,369.69,409.13
409.38,418.89,376.42,409.84
395.81,415.82,389.58,411.9
377.57,411.81,407.27,414.9
356.06,407.16,427.28,418.53
341.02,403.95,440.14,420.74
330.8,401.49,448.01,421.95
314.95,398.09,461.07,424.28
295.23,394.11,477.76,427.27
281.43,391.36,488.42,429.1
271.76,389.47,494.91,430.12
264.98,388.17,498.53,430.57
260.23,387.29,500.16,430.57
256.9,386.68,501.07,430.17
254.56,386.28,501.6,429.46
252.92,386.02,501.86,428.57
251.77,385.87,501.95,427.55
250.96,385.79,501.93,426.39
250.39,385.77,501.8,425.21
249.99,385.78,501.59,424.08
249.73,385.81,501.95,423.25
249.55,385.85,502.73,422.68
249.44,385.89,503.89,422.08
249.37,385.94,504.6,421.52
249.33,386,497.06,414.95
249.3,386.04,485.11,403.7
249.28,386.07,468.72,389.7
249.26,386.1,457.81,380.1
249.25,386.11,442.19,367.27
249.21,386.1,431.91,358.22
249.16,386.08,424.68,351.5
257.19,386.75,411.54,345.54
270.87,387.91,394.16,340.37
287.83,389.52,373.58,336.37
307.08,391.39,359.64,338.66
327.94,393.43,348.73,346.41
349.95,395.59,341.52,356.87
365.21,396.95,336.49,363.71
375.74,397.74,332.96,368.5
382.72,398.73,321.87,365.82
387.43,399.17,314.23,363.12
382.47,398.46,317.01,361.2
370.67,396.92,318.43,354.73
354.71,394.63,319.15,344.47
336.01,391.47,319.18,332.19
315.06,387.99,318.99,317.9
292.05,384.82,325.97,306.72
275.09,382.62,329.64,295.93
270.06,379.67,331.97,292.58
265.73,376.68,340.36,294.12
261.53,374.22,344.03,293.83
264.46,371.45,337.38,292.06
265.56,367.99,338.52,294.72
268.09,363.4,338.43,300.46
271.63,358.6,337.53,308.19
276.01,353.7,342.31,317.17
280.5,348.43,342.77,322.55
285.5,342.82,340.83,326.97
284.01,337.99,345,329.35
285.95,332.6,340.63,330.82
291,326.76,330.61,331.69
290.71,321.75,329.14,332.19
293.55,317.79,321.91,332.26
296.21,315.08,317.3,331.83
296.13,313.68,318.8,330.32
294.21,312.63,319.13,329.15
292.06,311.32,318.84,328.1
289.52,309.69,318.45,327.71
285.95,307.93,317.36,327.46
281.54,305.76,321.56,327.16
275.81,302.99,329.94,327.28
270.02,299.19,335.74,327.92
264.27,294.42,344.53,328.33
258.64,288.75,355.96,329.21
255.95,281.52,364.89,331.3
255.57,273.21,371.05,333.3
256.87,264.36,375.98,335.99
259.42,255.21,378.68,337.66
263.1,246.01,380.8,339.34
269.42,241.56,381.44,336.05
276.27,236.12,381.1,333.55
284.39,235.1,379.86,326.85
292.33,232.37,378.79,322.34
300.92,233.91,377.24,314.21
309.56,238.78,374.45,303.22
318.07,246.18,372.03,290.53
326.3,255.43,369.81,276.6
334.34,261.42,368.17,266.99
342.14,265.1,366.4,260.02
347.51,267.78,366.07,254.66
353.04,269.72,365.72,250.96
357.44,266.21,365.6,253.15
361.63,268.88,365.85,249.84
364.5,270.79,366.47,247.44
366.47,272.18,368.45,245.98
368.16,268.28,369.75,249.78
369.67,260.77,370.46,257.3
371.01,255.5,370.89,262.57
371.79,252.02,371.13,266.28
372.83,244.73,370.8,274.08
373.69,239.66,370.55,279.54
374.21,236.15,370.37,283.35
374.55,233.69,370.17,286.06
375.15,227.12,369.59,292.87
375.56,222.52,368.97,297.71
375.46,224.22,368.94,296.27
375.49,225.43,368.89,295.29
374.94,231.19,369.37,289.82
374.16,240.11,370.26,281.21
373.67,246.42,370.83,275.22
372.73,255.72,371.86,266.26
371.65,267.13,373.21,255.22
371.37,275.54,374.47,247.55
371.69,281.47,375.8,242.6
372.63,280.86,376.22,244.08
374,275.64,375.98,250.04
375.3,271.68,375.73,254.31
376.98,264.1,375.49,262.56
378.95,254,374.68,273.25
379.62,251.85,374.93,275.94
380,250.46,375.47,277.81
380.17,249.6,375.99,279.2
379.66,248.77,376.53,279.84
378.23,253.16,378.07,274.53
376.35,261.19,380.01,265.94
374.15,271.77,382.24,255.11
371.63,284.47,384.68,242.78
368.99,298.33,386.89,228.96
366.23,312.98,389.3,214.53
364.26,323.29,391.16,204.49
363.76,325.64,391.32,202.44
363.41,327.3,391.38,200.95
363.17,328.48,391.42,199.93
363.03,329.32,390.57,199.77
363.53,330.32,389.96,199.66
363.98,331.11,389.47,199.53
364.46,331.79,388.99,199.25
365.02,332.45,388.31,198.96
365.71,333.15,387.71,198.25
366.56,333.94,386.81,197.61
366.73,334.45,386.61,197.53
367.2,335.24,385.93,197.47
367.87,336.3,384.71,198.07
368.37,331.97,383.25,204.3
368.62,329.21,381.26,208.55
369.28,327.98,378.76,211.42
370.22,327.9,375.84,213.36
370.4,322.61,373.82,220.72
371.02,319.88,370.95,226.16
370.26,312.65,369.36,236.17
368.44,307.54,368.82,243.99
366,298.52,369.12,255.59
363.12,286.69,370.08,269.52
362.07,284.65,369.63,273.41
359.3,277.53,369.67,281.09
355.68,266.84,370.24,291.44
350.64,253.67,373.8,305.76
345.33,245.14,378.55,316.43
344.24,238.97,380.4,324.67
348.28,240.29,378.4,325.19
356.29,246.53,373.61,320.14
367.23,256.18,365.66,311.32
380.65,267.73,356.52,299.98
393.6,273.81,348.31,293.12
401.54,279.16,346.38,287.45
405.54,283.95,348.37,282.83
407.51,288.5,350.75,276.51
414.54,294.66,346.74,266.51
413.41,294.03,349.46,262.21
406.01,289.01,356.83,261.66
393.86,281.24,367.34,264.01
378.26,271.91,381.12,268.5
359.76,261.62,396.06,274.65
339.58,251.24,411.96,281.99
325.41,243.91,421.59,287.23
315.48,238.66,427.08,291.05
308.56,234.52,429,294.12
297.41,229.01,434.22,299.91
289.55,225.05,435.41,305.26
284.03,222.42,433.77,310.45
280.06,220.49,431.02,315.24
277.27,218.66,427.69,319.76
275.46,217.62,423.89,323.68
274.24,216.81,419.57,326.81
273.35,216.15,414.84,329.42
272.83,216.08,409.56,331.81
272.41,216.05,404.51,333.92
272.19,216.06,399.73,335.81
272.23,216.52,395.61,337.27
272.3,216.72,391.41,338.52
272.36,217.05,386.48,339.72
272.43,217.8,381.16,340.96
272.39,218.6,375.76,342.4
272.26,219.36,370.62,344.04
271.95,220.42,365.41,345.84
271.62,221.1,360.63,347.32
271.36,221.95,356.17,348.8
270.95,222.96,352.72,350.18
270.33,223.72,349.58,351.5
269.65,224.66,347.44,352.62
268.99,225.87,346.36,353.83
270.58,230.55,343.11,351.19
271.32,234.15,340.89,349.69
271.61,237.35,338.79,349.1
273.96,243.68,335.1,345.31
277.43,252.53,330.22,339.37
282.07,263.06,324.44,331.89
287.48,274.77,317.84,323.16
293.23,287.28,310.8,313.67
299.15,300.21,303.45,303.62
305.21,313.43,295.61,293.1
308.94,323.27,290.1,285.93
312.79,333.5,283.7,277.24
317.38,344.66,276.92,267.69
319.81,352.71,272.09,261.59
320.49,357.93,268.62,257.6
319.61,361.07,266.07,255.12
317.52,362.57,264,253.76
315.45,363.22,262.41,253.94
313.55,363.32,260.6,255.36
311.17,362.25,258.9,256.99
309.07,360.65,257.32,259.17
