50.764,37.722,1.8153,13.162
101.12,75.607,3.6305,26.323
151.17,113.6,5.4458,39.485
201.43,151.52,7.261,52.646
251.42,189.54,9.0763,65.808
286.95,220.1,25.148,86.499
312.37,245.44,51.2,112.46
330.71,267.13,84.237,142.11
344.09,286.26,122.16,174.34
354,303.6,163.53,208.39
310.72,281.96,205.5,230.54
266.15,259.28,250.12,253.34
220.69,235.88,296.52,277.09
174.18,212.13,344.16,301.51
127.37,187.97,392.68,326.41
94.606,171.06,427.1,343.69
71.669,159.22,451.96,355.68
70.479,158.61,455.11,356.55
69.647,158.17,458.34,357.05
84.55,165.48,446.32,349.87
94.986,170.6,439.41,344.92
118.26,181.87,419.34,334.16
151.74,197.45,390.13,318.84
191.52,216.12,354.53,300.32
235.83,236.97,314.16,279.87
283.33,258.96,270.86,258.25
333.03,282.27,225.54,235.69
369.24,299,193.54,220.21
411.62,318.95,155.87,201.95
442.51,334.09,129.53,189.17
480.67,353.3,95.324,172.62
507.81,368.07,71.1,161.34
509.35,371.03,70.536,162.12
510.34,373.93,69.858,162.98
510.78,376.73,69.384,163.58
494.34,371.61,85.552,172.42
482.4,368.53,96.576,178.93
457.49,358.61,120.68,191.6
439.09,351.79,137.25,200.78
424.49,346.35,148.57,207.52
412.71,341.98,156.19,212.56
403.89,338.11,161.53,216.08
413.92,342.98,148.59,210.2
420.58,345.71,139.53,206.08
423.84,347.03,133.19,203.2
442.05,355.73,112.31,193
454.4,361.55,97.696,185.86
479.01,373.05,71.083,172.75
495.76,380.61,52.453,163.58
507.98,385.76,39.412,157.15
515.9,388.8,30.284,152.66
520.96,390.98,24.179,149.2
522.73,392.22,20.178,146.46
523.28,393.51,17.653,144.23
523.99,394.87,16.172,142.35
523.86,396.23,15.418,140.72
522.05,396.63,15.175,139.27
518.99,397.96,15.29,137.93
515.14,398.61,15.371,137
496.69,391.41,29.639,144.84
483.35,387.71,39.628,150.34
472.58,385.77,46.336,154.5
464.77,385.72,51.043,157.41
457.92,386.24,54.063,159.77
451.84,387.18,55.829,162.39
445.77,386.62,57.066,164.22
441.4,387.46,57.931,165.51
438.41,386.96,58.535,166.41
436.38,386.7,59.241,166.72
449.19,393.85,45.809,158.12
458.21,397.64,36.339,151.86
464.63,398.98,29.992,147.15
455.23,391.01,40.18,152.23
448.76,384.01,47.595,155.46
444.31,377.61,57.95,160.86
441.85,373.29,65.201,164.65
440.17,368.82,70.278,167.3
438.77,365.33,73.832,169.15
437.45,362.49,76.32,170.45
436.09,360.12,78.06,171.36
434.66,358.07,79.628,171.91
433.17,356.23,80.376,172.38
445.61,361.56,66.27,164.34
453.9,364.3,56.395,158.72
459.13,365.09,44.662,150.66
462.28,364.52,36.447,145.02
464.26,362.96,30.695,141.08
465.56,360.72,26.669,138.31
466.76,358.51,23.85,136.38
468.03,356.29,21.877,135.03
469.51,353.62,20.496,134.08
471.75,351.47,19.879,133.34
474.23,349.71,19.097,132.9
477.45,349.26,31.781,138.32
481.12,348.41,52.756,150.65
485.49,348.74,67.438,159.28
490.26,349.65,77.715,165.33
495.39,350.87,84.909,169.56
499.13,350.22,89.945,172.52
503.59,349.45,93.471,174.59
508.66,348.7,95.938,176.04
513.85,347.07,109.4,186.54
519.66,345.21,123.21,196.96
525.86,342.18,119.78,198.4
532.65,339.37,118.69,196.96
526.79,334.14,117.93,195.96
512.13,327.64,117.4,195.25
493.31,320.73,117.03,194.76
471.33,315.15,134.6,198.71
458.36,309.1,154.34,206.23
439.14,303.92,185.06,214.54
417.27,299.5,194.84,210.88
392.26,296.58,215.46,208.2
366.02,293.98,246.77,209.51
338.94,291.97,254.92,204.42
322.12,292.03,260.82,200.75
312.09,292.82,283.21,202.96
304.66,293.65,316.72,209.8
302.91,294.21,339.78,215.76
292.17,294.74,366.78,221.46
286.61,294.13,386.04,227.67
282.38,293.46,416.28,237.75
280.43,291.18,436.3,247.5
278.34,289.54,449.98,256.92
275.31,288.4,476.74,268.85
273.44,286.68,511.93,282.81
272.64,285.14,534.72,293.62
273.48,284.47,549.17,301.76
272.47,284.3,558.07,307.83
270.16,284.41,562.31,311.63
269.26,285.03,564.24,314.83
268.1,285.36,564.88,317.2
267.07,286.67,562.76,317.66
267.18,287.04,560.41,318.22
267.41,286.83,556,317.86
269.24,286.55,550.18,316.75
279.14,287.56,537.23,315.34
293.7,288.95,520.38,312.93
308.88,289.91,507.99,311.06
328.01,291.83,491.54,308.38
340.2,293.7,479.16,306.61
349.06,295.38,469.9,305.24
355.01,296.52,464.81,305.48
359.2,297.4,460.94,305.45
370.26,298.85,452.71,305.27
384.78,301.22,441.56,304.96
388.26,301.63,441.56,305.18
390.53,301.88,440.69,306.01
387.93,302.47,439.74,306.69
379.17,301.69,446.06,308.39
373.29,301.29,450.43,309.43
369.38,301.21,453.37,310.13
367.99,300.72,455.3,310.54
367.27,300.54,456.33,310.36
366.36,300.49,457.29,310.4
365.58,300.65,458.18,310.61
370.94,301.58,450.75,309.96
374.75,301.93,446.65,309.03
384.92,302.53,437.2,307.27
398.72,303.87,423.82,305.04
415.99,305.57,406.97,303.11
435.79,307,387.63,301.48
448.89,308.75,374.19,300.1
464.5,310.99,357.54,299.41
475.83,312.83,346.08,299.07
476.39,313.65,344.71,299.6
471.09,313.76,351.65,300.85
459.66,313.39,363,302.71
444.26,313.27,377.4,304.99
433.32,313.38,386.77,307.49
418.6,313.01,400.67,309.57
401.12,312.75,417.87,311.3
388.49,312.12,429.7,312.86
372.38,311.38,445.29,314.18
361.13,310.94,456.26,315.01
360.58,310.96,457.53,314.88
366.22,311.72,452.18,313.84
377.66,312.84,440.66,312.34
392.86,313.83,424.9,310.51
403.49,314.69,414.78,308.33
417.93,315.58,400.88,306.74
434.93,316.46,383.39,304.76
454.38,317.95,363.36,302.54
475.26,319.44,341.58,300.18
489.82,320.53,324.78,298.73
500.03,321.34,312.93,297.76
507.19,322.16,304.55,297.12
512.16,322.94,300.04,296.6
511.03,322.21,304.53,297.17
504.87,320.35,313.88,298.61
495.22,317.64,327.23,299.77
483.34,314.35,344.21,301.43
468.72,310.98,363.74,303.43
452.17,307.55,385.04,305.63
440.5,305.09,401.36,307
426.02,302.3,418.98,308.93
408.8,299.77,437.56,311.29
390.48,296.94,456.83,313.91
375.95,295.15,470.28,315.74
364.82,294.14,480.04,316.94
362.28,294.86,480.54,316.73
358.16,296.29,481.35,316.66
354.16,297.75,482.31,316.7
357.97,299.88,476.58,315.58
353.28,300.61,479.18,315.89
348.85,301.31,481.28,316.19
345.41,301.42,483.16,316.48
349.53,302.6,478.01,315.32
359.07,304.56,467.94,313.13
371.96,306.81,454.1,310.28
380.51,307.87,444.41,307.87
393.88,308.71,431.33,304.54
410.33,309.41,415.35,300.72
420.8,309.1,404.08,297.84
434.72,309.14,388.29,295.01
451.03,309.4,369.41,292.27
468.9,310.06,348.22,289.64
480.17,310.13,332.31,288.6
487.11,309.84,319.79,288.75
491.15,309.51,309.92,289.93
493.71,309.38,301.06,291.76
494.99,309.34,292.36,294.33
495.54,309.56,284.45,297.39
495.98,310.07,277.38,300.61
489.06,310.75,279.4,303.3
477.87,312.42,288.1,305.75
470.21,313.51,294.53,308.92
464.75,313.87,298.59,312.31
460.62,313.91,302.24,316.38
457.45,313.47,304.79,320.58
448.54,314.67,314.51,323.74
442.45,315.72,323.19,327.09
438.42,316.37,331.12,330.5
435.4,316.58,338.56,334.72
440.73,316.14,337.85,339.13
444.99,316.52,336.97,341.71
447.71,315.85,337.33,344.43
448.81,314.5,339.64,347.24
449.13,312.6,342.34,349.47
450.42,311.49,345.58,351.53
457.74,308.4,340.54,354.5
458.78,306.12,342.13,354.35
460,304.37,342.12,354.2
